m,L,P,r,T,rho,epsilon,kappa,del_rad,del_ad,del_actual,convective
5.4652702711662166e+32,2.0175064950155977e+33,4.483161332544101e+16,13635098567.168777,9027085.679310823,36.74404781018277,1.0214430316000036,2.815018621524716,0.27660150321181465,0.3995527912147441,0.27660150321181465,0
5.475225226119181e+32,2.018521418001521e+33,4.4748077273346456e+16,13646693052.13992,9022431.039214738,36.694505071320705,1.0175581906754303,2.8169081619299767,0.27647763880582216,0.3995528795426794,0.27647763880582216,0
5.4851801810721444e+32,2.019532477754768e+33,4.466467319897364e+16,13658283478.077572,9017779.558701824,36.64500660706332,1.0136874153562558,2.818797544123357,0.276353765464532,0.39955296746652375,0.276353765464532,0
5.495135136025109e+32,2.0205396878728652e+33,4.4581400843861576e+16,13669869875.725887,9013131.230724253,36.595552354564404,1.0098306534230936,2.820686768055682,0.2762298827969745,0.39955305498641663,0.2762298827969745,0
5.505090090978072e+32,2.0215430618848542e+33,4.449825995113292e+16,13681452275.656984,9008486.048284827,36.54614225169517,1.0059878529045394,2.822575833667249,0.27610599041159695,0.399553142102497,0.27610599041159695,0
5.5150450459310366e+32,2.0225426132615903e+33,4.441525026521133e+16,13693030708.311691,9003844.004428731,36.49677623684928,1.0021589620659475,2.8244647408875285,0.27598208791690637,0.39955322881490113,0.27598208791690637,0
5.525000000884e+32,2.023538360163164e+33,4.4332371400484984e+16,13704605222.741764,8999205.088393658,36.44745415654402,0.9983439248073135,2.8263534894531723,0.27585817520569866,0.3995533151232052,0.27585817520569866,0
5.5349549558369644e+32,2.0245303199264577e+33,4.424962298974062e+16,13716175864.713497,8994569.28989284,36.398175869863884,0.994542685875455,2.828242079156427,0.275734252119655,0.3995534010270619,0.275734252119655,0
5.544909910789929e+32,2.025518505921104e+33,4.41670047734301e+16,13727742664.368816,8989936.601770597,36.34894131124657,0.9907551939845437,2.830130509943726,0.2756103182637072,0.39955348652657496,0.2756103182637072,0
5.554864865742892e+32,2.0265029314785453e+33,4.408451649273857e+16,13739305651.794256,8985307.016897567,36.29975041524388,0.9869813980639526,2.8320187817486038,0.2754863732434304,0.39955357162184346,0.2754863732434304,0
5.5648198206958566e+32,2.0274836098920355e+33,4.4002157889584504e+16,13750864857.020966,8980680.52817068,36.25060311652331,0.9832212472572969,2.833906894491605,0.2753624166649954,0.39955365631296075,0.2753624166649954,0
5.57477477564882e+32,2.0284605544166374e+33,4.3919928706619704e+16,13762420310.024702,8976057.128513182,36.20149934986963,0.979474690921447,2.8357948480802873,0.27523844813512593,0.39955374060001514,0.27523844813512593,0
5.5847297306017845e+32,2.0294337782692248e+33,4.383782868722925e+16,13773972040.725836,8971436.810874613,36.15243905018651,0.9757416786255748,2.837682642409139,0.2751144672610514,0.3995538244830898,0.2751144672610514,0
5.594684685554748e+32,2.0304032946284823e+33,4.375585757553155e+16,13785520078.989344,8966819.568230825,36.103422152498084,0.9720221601501903,2.839570277359557,0.2749904736504651,0.39955390796226253,0.2749904736504651,0
5.604639640507712e+32,2.0313691166349036e+33,4.367401511637833e+16,13797064454.624823,8962205.393583966,36.05444859195058,0.96831608548619,2.841457752799787,0.2748664669114793,0.3995539910376068,0.2748664669114793,0
5.614594595460676e+32,2.0323312573907936e+33,4.359230105535462e+16,13808605197.386469,8957594.279962497,36.00551830381391,0.9646234048338939,2.8433450685849073,0.2747424466525854,0.3995540737091895,0.2747424466525854,0
5.62454955041364e+32,2.033289729960267e+33,4.351071513877876e+16,13820142336.9731,8952986.220421176,35.95663122348319,0.9609440686021133,2.8452322245567614,0.2746184124826096,0.39955415597707367,0.2746184124826096,0
5.634504505366604e+32,2.0342445473692492e+33,4.34292571137024e+16,13831675903.028141,8948381.208041072,35.907787286480485,0.9572780274072018,2.8471192205438998,0.27449436401067,0.3995542378413163,0.27449436401067,0
5.644459460319568e+32,2.035195722605475e+33,4.334792672791051e+16,13843205925.139624,8943779.235929552,35.858986428456284,0.9536252320721047,2.849006056361602,0.27437030084614356,0.39955431930196944,0.27437030084614356,0
5.654414415272532e+32,2.0361432686184908e+33,4.326672372992137e+16,13854732432.840199,8939180.297220292,35.8102285851912,0.9499856336254431,2.850892731811764,0.27424622259861786,0.399554400359081,0.27424622259861786,0
5.664369370225496e+32,2.0370871983196522e+33,4.318564786898656e+16,13866255455.607119,8934584.385073267,35.76151369259751,0.9463591833005727,2.8527792466829123,0.2741221288778586,0.3995544810126922,0.2741221288778586,0
5.67432432517846e+32,2.0380275245821253e+33,4.3104698895090984e+16,13877775022.862257,8929991.492674762,35.712841686720765,0.9427458325346592,2.854665600750109,0.27399801929376466,0.39955456126284006,0.27399801929376466,0
5.684279280131424e+32,2.038964260240887e+33,4.3023876558952856e+16,13889291163.97209,8925401.613237364,35.66421250374143,0.9391455329677647,2.8565517937749685,0.2738738934563368,0.39955464110955663,0.2738738934563368,0
5.694234235084388e+32,2.0398974180927238e+33,4.294318061202369e+16,13900803908.24771,8920814.739999961,35.6156260799765,0.9355582364419075,2.85843782550558,0.2737497509756369,0.3995547205528683,0.2737497509756369,0
5.704189190037352e+32,2.040827010896233e+33,4.286261080648833e+16,13912313284.944818,8916230.866227752,35.567082351881055,0.9319838950001783,2.8603236956764873,0.2736255914617522,0.3995547995927972,0.2736255914617522,0
5.714144144990316e+32,2.041753051371822e+33,4.278216689526491e+16,13923819323.263727,8911649.985212231,35.51858125604994,0.928422460885802,2.8622094040086417,0.27350141452475973,0.3995548782293597,0.27350141452475973,0
5.7240990999432795e+32,2.042675552201708e+33,4.2701848632004904e+16,13935322052.34936,8907072.090271207,35.47012272921932,0.9248738865412627,2.8640949502093616,0.27337721977468993,0.3995549564625675,0.27337721977468993,0
5.734054054896244e+32,2.0435945260299195e+33,4.2621655771093064e+16,13946821501.291254,8902497.174748786,35.4217067082683,0.9213381246073687,2.8659803339722942,0.2732530068214928,0.3995550342924265,0.2732530068214928,0
5.7440090098492074e+32,2.0445099854622943e+33,4.254158806764749e+16,13958317699.12355,8897925.232015379,35.37333313022064,0.91781512792238,2.8678655549774046,0.2731287752750062,0.3995551117189391,0.2731287752750062,0
5.753963964802172e+32,2.0454219430664811e+33,4.2461645277519544e+16,13969810674.825012,8893356.255467702,35.32500193224622,0.9143048495211089,2.869750612890892,0.2730045247449177,0.39955518874210116,0.2730045247449177,0
5.763918919755136e+32,2.0463304113719384e+33,4.238182715729395e+16,13981300457.319002,8888790.238528777,35.27671305166275,0.9108072426340235,2.871635507365193,0.2728802548407354,0.39955526536190455,0.2728802548407354,0
5.7738738747080995e+32,2.0472354028699355e+33,4.230213346428873e+16,13992787075.473501,8884227.17464793,35.2284664259374,0.9073222606863723,2.8735202380389295,0.2727559651717551,0.39955534157833583,0.2727559651717551,0
5.783828829661064e+32,2.0481369300135518e+33,4.222256395655519e+16,14004270558.101099,8879667.057300786,35.180261992688386,0.9038498572972977,2.8754048045368816,0.27263165534702877,0.39955541739137607,0.27263165534702877,0
5.7937837846140274e+32,2.0490350052176763e+33,4.214311839287798e+16,14015750933.958998,8875109.87998928,35.13209968968659,0.9003899862789547,2.877289206469949,0.27250732497533314,0.3995554928010023,0.27250732497533314,0
5.803738739566992e+32,2.0499296408590096e+33,4.206379653277505e+16,14027228231.749008,8870555.63624165,35.08397945485722,0.8969426016356503,2.879173443435098,0.27238297366513814,0.39955556780718604,0.27238297366513814,0
5.813693694519955e+32,2.0508208492760615e+33,4.1984598136497656e+16,14038702480.117552,8866004.31961244,35.0359012262814,0.8935076575629591,2.881057515015367,0.27225860102458016,0.3995556424098943,0.27225860102458016,0
5.8236486494729196e+32,2.0517086427691526e+33,4.190552296503037e+16,14050173707.655666,8861455.92368249,34.98786494219783,0.8900851084468704,2.8829414207798054,0.2721342066614311,0.3995557166090881,0.2721342066614311,0
5.833603604425883e+32,2.0525930336004132e+33,4.182657078009107e+16,14061641942.898994,8856910.442058956,34.93987054100438,0.8866749088629154,2.884825160283442,0.27200979018306887,0.39955579040472516,0.27200979018306887,0
5.8435585593788474e+32,2.0534740339937848e+33,4.174774134413097e+16,14073107214.327793,8852367.86837529,34.89191796125976,0.8832770135753212,2.886708733067271,0.27188535119645174,0.39955586379675667,0.27188535119645174,0
5.853513514331811e+32,2.054351656135018e+33,4.166903442033456e+16,14084569550.366928,8847828.196291251,34.84400714168511,0.8798913775361472,2.888592138658193,0.2717608893080879,0.39955593678513,0.2717608893080879,0
5.863468469284775e+32,2.0552259121716752e+33,4.159044977261966e+16,14096028979.385881,8843291.419492902,34.7961380211657,0.8765179558844397,2.8904753765690234,0.27163640412401246,0.3995560093697877,0.27163640412401246,0
5.8734234242377396e+32,2.056096814213128e+33,4.151198716563741e+16,14107485529.698738,8838757.53169261,34.74831053875248,0.8731567039453833,2.892358446298411,0.27151189524975666,0.3995560815506667,0.27151189524975666,0
